description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
Archie & Chandra,,,,de,Archie & Chandra,archi chandra,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.48,0.03,0.32,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Mummy, believe me this is the tastiest tennis ball ever. #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,,,en,"Mummy, believe me this is the tastiest tennis ball ever. #amazonsg #amazonpetssg",mummi believ tastiest tenni ball ever amazonsg amazonpetssg,0.2,0.01,0.51,0.01,0.01,0.23,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Mischievous Archie @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,#beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,Mischievous Archie @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,mischiev archi sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.35,0.29,0.01,0.01,0.01,0.13,0.01,0.2,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Oh lord Ganesha, lord of obstacles remover.
Let humans be more kind.
Let this world be more peaceful.
Also, I pray to remove all the obstacles when I steal food. 😜

#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,winking face with tongue,en,"Oh lord Ganesha, lord of obstacles remover.
Let humans be more kind.
Let this world be more peaceful.
Also, I pray to remove all the obstacles when I steal food. 

#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld", lord ganesha lord obstacl remov  human kind  world peac also pray remov obstacl steal food  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.01,0.01,0.01,0.41,0.01,0.01,0.18,0.35,9,"{'neg': 0.068, 'neu': 0.81, 'pos': 0.122, 'compound': 0.3612}",0.068,0.81,0.122,0.3612
When we ordered dog bed and the packaging turns out to be as huge as Archie’s desire for the food. Thank you @amazon.sg @amazon you got Archie super excited!,,@amazon @amazon,,en,When we ordered dog bed and the packaging turns out to be as huge as Archies desire for the food. Thank you @amazon.sg @amazon you got Archie super excited!,order   packag turn huge archi desir food thank   archi super excit ,0.02,0.02,0.85,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8271}",0.0,0.479,0.521,0.8271
I am turning 4 soon!,,,,tl,I am turning 4 soon!,turn  soon ,0.0,0.0,0.16,0.35,0.0,0.0,0.16,0.29,0.0,0.03,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"I am a super paw!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld @ikea @ikeasingapore #ikea #ikeahack #ikeahome",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #ikea #ikeahack #ikeahome,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv @ikea @ikeasingapore,,en,"I am a super paw!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld @ikea @ikeasingapore #ikea #ikeahack #ikeahome",super   dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld ikea ikeahack ikeahom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5994}",0.0,0.881,0.119,0.5994
"Archie and the toy story.
From the left : Ola, Toby, Pichu and Pluto.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Archie and the toy story.
From the left : Ola, Toby, Pichu and Pluto.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",archi  stori left  tobi pichu pluto sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.39,0.52,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Are you sure about the idea of leaving me alone at home, mommy? @sauravsahu25  @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,en,"Are you sure about the idea of leaving me alone at home, mommy? @sauravsahu25  @sauravsahusg @sujatha.sureshkumar",sure idea leav alon home mommi sureshkumar,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.0,0.723,0.277,0.3182
Measuring weight is fun as long as I get treats... Who cares about weight. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,en,Measuring weight is fun as long as I get treats... Who cares about weight. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,measur weight  long  treat care weight sureshkumar,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.48,0.01,0.08,4,"{'neg': 0.0, 'neu': 0.459, 'pos': 0.541, 'compound': 0.7096}",0.0,0.459,0.541,0.7096
How do I tell my pawrents it's time to sleep. These hoomans are working since morning. Don't they get tired? Hmph @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,,en,How do I tell my pawrents it's time to sleep. These hoomans are working since morning. Don't they get tired? Hmph @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,tell pawrent time sleep hooman work sinc morn  tire hmph sureshkumar,0.01,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
The depressed look to ensure my pawrent doesn't leave me home alone... Mama wants me to be nominated for oscars. ♥️♥️♥️ @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,heart suit,en,The depressed look to ensure my pawrent doesn't leave me home alone... Mama wants me to be nominated for oscars.  @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,depress look ensur pawrent leav home alon mama want nomin oscar sureshkumar,0.0,0.0,0.15,0.0,0.0,0.0,0.31,0.38,0.0,0.15,4,"{'neg': 0.221, 'neu': 0.69, 'pos': 0.09, 'compound': -0.4404}",0.221,0.69,0.09,-0.4404
Central business district at its serene. Archie's experiments #amazonpetssg,#amazonpetssg,,,en,Central business district at its serene. Archie's experiments #amazonpetssg,central busi district seren archi  experi amazonpetssg,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Kisses every time and all the time. Why not?? It may get me a TREAT!!!☺️♥️♥️♥️
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",,@sauravsahusg @sauravsahu25 @sujatha,"smiling face, heart suit",en,"Kisses every time and all the time. Why not?? It may get me a TREAT!!!
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",kiss everi time time    treat sureshkumar,0.03,0.03,0.52,0.03,0.03,0.03,0.03,0.28,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}",0.0,0.421,0.579,0.6705
"Not me... Nope.. Not at all guilty for stealing the floor mat.. cheeky Archie
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",,@sauravsahusg @sauravsahu25 @sujatha,,en,"Not me... Nope.. Not at all guilty for stealing the floor mat.. cheeky Archie
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar", nope guilti steal floor  cheeki archi sureshkumar,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.3875}",0.0,0.695,0.305,0.3875
"No matter how many times we argue for a treat. how many times I don't understand you for bringing me to shower knowing how I disliked it.
No matter how many times I get scolded for barking at people/dogs just to ensure you are protected and safe.
You are the best and always be the greatest mom in the whole wide world. Love you mama ♥️♥️
#momofboys #dogsmom #lifeisgoooood @sujatha.sureshkumar @sauravsahusg @sauravsahu25",#momofboys #dogsmom #lifeisgoooood,@sujatha @sauravsahusg @sauravsahu25,heart suit,en,"No matter how many times we argue for a treat. how many times I don't understand you for bringing me to shower knowing how I disliked it.
No matter how many times I get scolded for barking at people/dogs just to ensure you are protected and safe.
You are the best and always be the greatest mom in the whole wide world. Love you mama 
#momofboys #dogsmom #lifeisgoooood @sujatha.sureshkumar @sauravsahusg @sauravsahu25",matter mani time argu treat mani time understand bring shower know dislik  matter mani time  scold bark peopl dog ensur protect safe best alway greatest  whole wide world love mama momofboy dogsmom lifeisgoooood sureshkumar,0.02,0.02,0.55,0.02,0.02,0.02,0.02,0.29,0.02,0.02,1,"{'neg': 0.053, 'neu': 0.493, 'pos': 0.454, 'compound': 0.9601}",0.053,0.493,0.454,0.9601
"Its training time!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Its training time!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",train time  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.0,0.0,0.73,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"And the distance.... Proud of you Archie! 😍
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,smiling face with heart-eyes,en,"And the distance.... Proud of you Archie! 
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",distanc proud archi  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4767}",0.0,0.9,0.1,0.4767
"It is months of training to get Archie comfortable with sea waters. It is a pleasure to see him liking it.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"It is months of training to get Archie comfortable with sea waters. It is a pleasure to see him liking it.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",month train  archi comfort  water pleasur  like   dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6124}",0.0,0.861,0.139,0.6124
Do I get treats off the counter? 😂,,,face with tears of joy,en,Do I get treats off the counter? , treat counter ,0.02,0.02,0.02,0.02,0.02,0.02,0.23,0.21,0.02,0.45,8,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}",0.0,0.27,0.73,0.4019
"Blink blink.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Blink blink.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",blink blink sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.02,0.02,0.02,0.62,0.02,0.02,0.02,0.02,0.22,0.02,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie & Chotu times,,,,en,Archie & Chotu times,archi chotu time,0.01,0.01,0.01,0.01,0.01,0.01,0.36,0.48,0.07,0.06,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie and Chotu play date. 😃,,,grinning face with big eyes,en,Archie and Chotu play date. ,archi chotu play date ,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.47,0.0,0.19,4,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.34}",0.0,0.556,0.444,0.34
Archie the costume designer! Here is diy hoodie for beagles @amazon @amazon.sg @amazonpets,,@amazon @amazon @amazonpets,,en,Archie the costume designer! Here is diy hoodie for beagles @amazon @amazon.sg @amazonpets,archi costum design  hoodi beagl ,0.01,0.01,0.01,0.01,0.08,0.01,0.36,0.32,0.01,0.19,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
My boy turning 4 soon! 😀,,,grinning face,tl,My boy turning 4 soon! , turn  soon ,0.01,0.06,0.01,0.01,0.01,0.01,0.34,0.5,0.01,0.06,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Archie's way of celebrating a wicket!
- Stay safe and healthy everyone.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Archie's way of celebrating a wicket!
- Stay safe and healthy everyone.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",archi   celebr wicket stay safe healthi everyon  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld featur,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.5,0.06,0.07,4,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4404}",0.0,0.919,0.081,0.4404
"Archie approves Erdinger!
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @erdingersg #dogsofinstagram #dog #dogoftheday #beagle #beagles #beaglesofinstagram #beaglelove #doglife #doggo #doglover #beer #beerstagram #erdinger",#dogsofinstagram #dog #dogoftheday #beagle #beagles #beaglesofinstagram #beaglelove #doglife #doggo #doglover #beer #beerstagram #erdinger,@sauravsahu25 @sauravsahusg @sujatha @erdingersg,,da,"Archie approves Erdinger!
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @erdingersg #dogsofinstagram #dog #dogoftheday #beagle #beagles #beaglesofinstagram #beaglelove #doglife #doggo #doglover #beer #beerstagram #erdinger",archi approv erding sureshkumar dogsofinstagram  dogoftheday beagl beagl beaglesofinstagram beaglelov doglif doggo doglov beer beerstagram erding,0.01,0.01,0.58,0.31,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie and Pluto time.,,,,en,Archie and Pluto time.,archi pluto time ,0.01,0.01,0.47,0.42,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"I have no intentions to let mummy concentrate on her work today. 
Putting her to sleep is my job today. 🤪
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,zany face,en,"I have no intentions to let mummy concentrate on her work today. 
Putting her to sleep is my job today. 
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",intent  mummi concentr work today put sleep  today sureshkumar,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Live life to the fullest, and focus on the food. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar #amazonpetssg #amazonsg",#amazonpetssg #amazonsg,@sauravsahusg @sauravsahu25 @sujatha,,en,"Live life to the fullest, and focus on the food. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar #amazonpetssg #amazonsg",live life fullest focu food sureshkumar amazonpetssg amazonsg,0.03,0.03,0.03,0.24,0.03,0.24,0.03,0.03,0.35,0.03,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Archie can get serious when comes to treats. A story of Archie waiting for a treat, telling mummy the kitchen is on the left and fridge is full of his TREATS, smelling for authenticity and yeah a smile that's a only way to Mama's heart. Num num num num ♥️♥️♥️#amazonpetssg @sauravsahusg @sauravsahu25 @sujatha.sureshkumar",#amazonpetssg,@sauravsahusg @sauravsahu25 @sujatha,heart suit,en,"Archie can get serious when comes to treats. A story of Archie waiting for a treat, telling mummy the kitchen is on the left and fridge is full of his TREATS, smelling for authenticity and yeah a smile that's a only way to Mama's heart. Num num num num #amazonpetssg @sauravsahusg @sauravsahu25 @sujatha.sureshkumar",archi  seriou come treat stori archi wait treat tell mummi kitchen left fridg full treat smell authent yeah smile   mama  heart     amazonpetssg sureshkumar,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.8957}",0.0,0.584,0.416,0.8957
"Peek A Boo, Peek A Boo, I see you. This is how I get away from stealing. #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,,,en,"Peek A Boo, Peek A Boo, I see you. This is how I get away from stealing. #amazonsg #amazonpetssg",peek  peek     away steal amazonsg amazonpetssg,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.39, 'neu': 0.61, 'pos': 0.0, 'compound': -0.4939}",0.39,0.61,0.0,-0.4939
"Snoozing away the weekend
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",,@sauravsahusg @sauravsahu25 @sujatha,,id,"Snoozing away the weekend
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",snooz away weekend sureshkumar,0.37,0.01,0.45,0.01,0.01,0.01,0.11,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
